difficulty	writtenForm	reading	writtenFormWrongAnswers	readingWrongAnswers
5	軋轢	あつれき	悔悛|贖罪|宥恕|韜晦|詭弁	かいしゅん|しょくざい|ゆうじょ|とうかい|きべん
5	悔悛	かいしゅん	贖罪|宥恕|韜晦|詭弁|詭計	しょくざい|ゆうじょ|とうかい|きべん|きけい
5	贖罪	しょくざい	宥恕|韜晦|詭弁|詭計|欺瞞	ゆうじょ|とうかい|きべん|きけい|ぎまん
5	宥恕	ゆうじょ	韜晦|詭弁|詭計|欺瞞|猜疑	とうかい|きべん|きけい|ぎまん|さいぎ
5	韜晦	とうかい	詭弁|詭計|欺瞞|猜疑|猜忌	きべん|きけい|ぎまん|さいぎ|さいき
5	詭弁	きべん	詭計|欺瞞|猜疑|猜忌|驕慢	きけい|ぎまん|さいぎ|さいき|きょうまん
5	詭計	きけい	欺瞞|猜疑|猜忌|驕慢|傲岸	ぎまん|さいぎ|さいき|きょうまん|ごうがん
5	欺瞞	ぎまん	猜疑|猜忌|驕慢|傲岸|剛愎	さいぎ|さいき|きょうまん|ごうがん|ごうふく
5	猜疑	さいぎ	猜忌|驕慢|傲岸|剛愎|狭隘	さいき|きょうまん|ごうがん|ごうふく|きょうあい
5	猜忌	さいき	驕慢|傲岸|剛愎|狭隘|陋劣	きょうまん|ごうがん|ごうふく|きょうあい|ろうれつ
5	驕慢	きょうまん	傲岸|剛愎|狭隘|陋劣|剽悍	ごうがん|ごうふく|きょうあい|ろうれつ|ひょうかん
5	傲岸	ごうがん	剛愎|狭隘|陋劣|剽悍|剽窃	ごうふく|きょうあい|ろうれつ|ひょうかん|ひょうせつ
5	剛愎	ごうふく	狭隘|陋劣|剽悍|剽窃|膾炙	きょうあい|ろうれつ|ひょうかん|ひょうせつ|かいしゃ
5	狭隘	きょうあい	陋劣|剽悍|剽窃|膾炙|忌憚	ろうれつ|ひょうかん|ひょうせつ|かいしゃ|きたん
5	陋劣	ろうれつ	剽悍|剽窃|膾炙|忌憚|斡旋	ひょうかん|ひょうせつ|かいしゃ|きたん|あっせん
5	猥雑	わいざつ	猥褻|瑣末|煩瑣|衒学|冥利	わいせつ|さまつ|はんさ|げんがく|みょうり
5	猥褻	わいせつ	瑣末|煩瑣|衒学|冥利|斃死	さまつ|はんさ|げんがく|みょうり|へいし
5	瑣末	さまつ	煩瑣|衒学|冥利|斃死|夭逝	はんさ|げんがく|みょうり|へいし|ようせい
5	煩瑣	はんさ	衒学|冥利|斃死|夭逝|殉難	げんがく|みょうり|へいし|ようせい|じゅんなん
5	衒学	げんがく	冥利|斃死|夭逝|殉難|罹患	みょうり|へいし|ようせい|じゅんなん|りかん
5	冥利	みょうり	斃死|夭逝|殉難|罹患|罹災	へいし|ようせい|じゅんなん|りかん|りさい
5	斃死	へいし	夭逝|殉難|罹患|罹災|罹病	ようせい|じゅんなん|りかん|りさい|りびょう
5	夭逝	ようせい	殉難|罹患|罹災|罹病|痼疾	じゅんなん|りかん|りさい|りびょう|こしつ
5	殉難	じゅんなん	罹患|罹災|罹病|痼疾|宿痾	りかん|りさい|りびょう|こしつ|しゅくあ
5	罹患	りかん	罹災|罹病|痼疾|宿痾|呻吟	りさい|りびょう|こしつ|しゅくあ|しんぎん
5	罹災	りさい	罹病|痼疾|宿痾|呻吟|膂力	りびょう|こしつ|しゅくあ|しんぎん|りょりょく
5	罹病	りびょう	痼疾|宿痾|呻吟|膂力|矮躯	こしつ|しゅくあ|しんぎん|りょりょく|わいく
5	痼疾	こしつ	宿痾|呻吟|膂力|矮躯|巨躯	しゅくあ|しんぎん|りょりょく|わいく|きょく
5	宿痾	しゅくあ	呻吟|膂力|矮躯|巨躯|病痾	しんぎん|りょりょく|わいく|きょく|びょうあ
5	呻吟	しんぎん	膂力|矮躯|巨躯|病痾|膏肓	りょりょく|わいく|きょく|びょうあ|こうこう
5	膂力	りょりょく	矮躯|巨躯|病痾|膏肓|猥雑	わいく|きょく|びょうあ|こうこう|わいざつ
5	矮躯	わいく	巨躯|病痾|膏肓|猥雑|猥褻	きょく|びょうあ|こうこう|わいざつ|わいせつ
5	巨躯	きょく	病痾|膏肓|猥雑|猥褻|瑣末	びょうあ|こうこう|わいざつ|わいせつ|さまつ
5	病痾	びょうあ	膏肓|猥雑|猥褻|瑣末|煩瑣	こうこう|わいざつ|わいせつ|さまつ|はんさ
5	膏肓	こうこう	猥雑|猥褻|瑣末|煩瑣|衒学	わいざつ|わいせつ|さまつ|はんさ|げんがく
5	癇癪	かんしゃく	癲癇|瘰癧|疥癬|瘴癘|疝気	てんかん|るいれき|かいせん|しょうれい|せんき
5	癲癇	てんかん	瘰癧|疥癬|瘴癘|疝気|睥睨	るいれき|かいせん|しょうれい|せんき|へいげい
5	瘰癧	るいれき	疥癬|瘴癘|疝気|睥睨|瞠目	かいせん|しょうれい|せんき|へいげい|どうもく
5	疥癬	かいせん	瘴癘|疝気|睥睨|瞠目|瞑目	しょうれい|せんき|へいげい|どうもく|めいもく
5	瘴癘	しょうれい	疝気|睥睨|瞠目|瞑目|眈眈	せんき|へいげい|どうもく|めいもく|たんたん
5	疝気	せんき	睥睨|瞠目|瞑目|眈眈|鼎談	へいげい|どうもく|めいもく|たんたん|ていだん
5	睥睨	へいげい	瞠目|瞑目|眈眈|鼎談|膝行	どうもく|めいもく|たんたん|ていだん|しっこう
5	瞠目	どうもく	瞑目|眈眈|鼎談|膝行|匍匐	めいもく|たんたん|ていだん|しっこう|ほふく
5	瞑目	めいもく	眈眈|鼎談|膝行|匍匐|趺坐	たんたん|ていだん|しっこう|ほふく|ふざ
5	眈眈	たんたん	鼎談|膝行|匍匐|趺坐|蹲踞	ていだん|しっこう|ほふく|ふざ|そんきょ
5	鼎談	ていだん	膝行|匍匐|趺坐|蹲踞|跋文	しっこう|ほふく|ふざ|そんきょ|ばつぶん
5	膝行	しっこう	匍匐|趺坐|蹲踞|跋文|跋渉	ほふく|ふざ|そんきょ|ばつぶん|ばっしょう
5	匍匐	ほふく	趺坐|蹲踞|跋文|跋渉|巍峨	ふざ|そんきょ|ばつぶん|ばっしょう|ぎが
5	趺坐	ふざ	蹲踞|跋文|跋渉|巍峨|峻険	そんきょ|ばつぶん|ばっしょう|ぎが|しゅんけん
5	蹲踞	そんきょ	跋文|跋渉|巍峨|峻険|嶮岨	ばつぶん|ばっしょう|ぎが|しゅんけん|けんそ
5	跋文	ばつぶん	跋渉|巍峨|峻険|嶮岨|癇癪	ばっしょう|ぎが|しゅんけん|けんそ|かんしゃく
5	跋渉	ばっしょう	巍峨|峻険|嶮岨|癇癪|癲癇	ぎが|しゅんけん|けんそ|かんしゃく|てんかん
5	巍峨	ぎが	峻険|嶮岨|癇癪|癲癇|瘰癧	しゅんけん|けんそ|かんしゃく|てんかん|るいれき
5	峻険	しゅんけん	嶮岨|癇癪|癲癇|瘰癧|疥癬	けんそ|かんしゃく|てんかん|るいれき|かいせん
5	嶮岨	けんそ	癇癪|癲癇|瘰癧|疥癬|瘴癘	かんしゃく|てんかん|るいれき|かいせん|しょうれい
5	嶄然	ざんぜん	崔嵬|岑寂|幽邃|寂寥|索漠	さいかい|しんじゃく|ゆうすい|せきりょう|さくばく
5	崔嵬	さいかい	岑寂|幽邃|寂寥|索漠|蕭条	しんじゃく|ゆうすい|せきりょう|さくばく|しょうじょう
5	岑寂	しんじゃく	幽邃|寂寥|索漠|蕭条|凄愴	ゆうすい|せきりょう|さくばく|しょうじょう|せいそう
5	幽邃	ゆうすい	寂寥|索漠|蕭条|凄愴|惨憺	せきりょう|さくばく|しょうじょう|せいそう|さんたん
5	寂寥	せきりょう	索漠|蕭条|凄愴|惨憺|暗澹	さくばく|しょうじょう|せいそう|さんたん|あんたん
5	索漠	さくばく	蕭条|凄愴|惨憺|暗澹|昏冥	しょうじょう|せいそう|さんたん|あんたん|こんめい
5	蕭条	しょうじょう	凄愴|惨憺|暗澹|昏冥|晦冥	せいそう|さんたん|あんたん|こんめい|かいめい
5	凄愴	せいそう	惨憺|暗澹|昏冥|晦冥|氤氳	さんたん|あんたん|こんめい|かいめい|いんうん
5	惨憺	さんたん	暗澹|昏冥|晦冥|氤氳|靄然	あんたん|こんめい|かいめい|いんうん|あいぜん
5	暗澹	あんたん	昏冥|晦冥|氤氳|靄然|霖雨	こんめい|かいめい|いんうん|あいぜん|りんう
5	昏冥	こんめい	晦冥|氤氳|靄然|霖雨|雷霆	かいめい|いんうん|あいぜん|りんう|らいてい
5	晦冥	かいめい	氤氳|靄然|霖雨|雷霆|颶風	いんうん|あいぜん|りんう|らいてい|ぐふう
5	氤氳	いんうん	靄然|霖雨|雷霆|颶風|飄逸	あいぜん|りんう|らいてい|ぐふう|ひょういつ
5	靄然	あいぜん	霖雨|雷霆|颶風|飄逸|金糸雀	りんう|らいてい|ぐふう|ひょういつ|かなりあ
5	霖雨	りんう	雷霆|颶風|飄逸|金糸雀|山慈姑	らいてい|ぐふう|ひょういつ|かなりあ|かたくり
5	雷霆	らいてい	颶風|飄逸|金糸雀|山慈姑|嶄然	ぐふう|ひょういつ|かなりあ|かたくり|ざんぜん
5	颶風	ぐふう	飄逸|金糸雀|山慈姑|嶄然|崔嵬	ひょういつ|かなりあ|かたくり|ざんぜん|さいかい
5	飄逸	ひょういつ	金糸雀|山慈姑|嶄然|崔嵬|岑寂	かなりあ|かたくり|ざんぜん|さいかい|しんじゃく
5	金糸雀	かなりあ	山慈姑|嶄然|崔嵬|岑寂|幽邃	かたくり|ざんぜん|さいかい|しんじゃく|ゆうすい
5	山慈姑	かたくり	嶄然|崔嵬|岑寂|幽邃|寂寥	ざんぜん|さいかい|しんじゃく|ゆうすい|せきりょう
5	驟雨	しゅうう	村雨|氷筍|雪催い|凍雨|朔風	むらさめ|ひょうじゅん|ゆきもよい|とうう|さくふう
5	村雨	むらさめ	氷筍|雪催い|凍雨|朔風|颪風	ひょうじゅん|ゆきもよい|とうう|さくふう|おろしかぜ
5	氷筍	ひょうじゅん	雪催い|凍雨|朔風|颪風|野分立つ	ゆきもよい|とうう|さくふう|おろしかぜ|のわきだつ
5	雪催い	ゆきもよい	凍雨|朔風|颪風|野分立つ|霜夜	とうう|さくふう|おろしかぜ|のわきだつ|しもよ
5	凍雨	とうう	朔風|颪風|野分立つ|霜夜|暁闇	さくふう|おろしかぜ|のわきだつ|しもよ|ぎょうあん
5	朔風	さくふう	颪風|野分立つ|霜夜|暁闇|払暁	おろしかぜ|のわきだつ|しもよ|ぎょうあん|ふつぎょう
5	颪風	おろしかぜ	野分立つ|霜夜|暁闇|払暁|暁鐘	のわきだつ|しもよ|ぎょうあん|ふつぎょう|ぎょうしょう
5	野分立つ	のわきだつ	霜夜|暁闇|払暁|暁鐘|玉兎	しもよ|ぎょうあん|ふつぎょう|ぎょうしょう|ぎょくと
5	霜夜	しもよ	暁闇|払暁|暁鐘|玉兎|金烏	ぎょうあん|ふつぎょう|ぎょうしょう|ぎょくと|きんう
5	暁闇	ぎょうあん	払暁|暁鐘|玉兎|金烏|残照	ふつぎょう|ぎょうしょう|ぎょくと|きんう|ざんしょう
5	払暁	ふつぎょう	暁鐘|玉兎|金烏|残照|嘴太鴉	ぎょうしょう|ぎょくと|きんう|ざんしょう|はしぶとがらす
5	暁鐘	ぎょうしょう	玉兎|金烏|残照|嘴太鴉|嘴細鴉	ぎょくと|きんう|ざんしょう|はしぶとがらす|はしぼそがらす
5	玉兎	ぎょくと	金烏|残照|嘴太鴉|嘴細鴉|袋鼠	きんう|ざんしょう|はしぶとがらす|はしぼそがらす|かんがるー
5	金烏	きんう	残照|嘴太鴉|嘴細鴉|袋鼠|火食鳥	ざんしょう|はしぶとがらす|はしぼそがらす|かんがるー|ひくいどり
5	残照	ざんしょう	嘴太鴉|嘴細鴉|袋鼠|火食鳥|紅鶴	はしぶとがらす|はしぼそがらす|かんがるー|ひくいどり|ふらみんご
5	嘴太鴉	はしぶとがらす	嘴細鴉|袋鼠|火食鳥|紅鶴|驟雨	はしぼそがらす|かんがるー|ひくいどり|ふらみんご|しゅうう
5	嘴細鴉	はしぼそがらす	袋鼠|火食鳥|紅鶴|驟雨|村雨	かんがるー|ひくいどり|ふらみんご|しゅうう|むらさめ
5	袋鼠	かんがるー	火食鳥|紅鶴|驟雨|村雨|氷筍	ひくいどり|ふらみんご|しゅうう|むらさめ|ひょうじゅん
5	火食鳥	ひくいどり	紅鶴|驟雨|村雨|氷筍|雪催い	ふらみんご|しゅうう|むらさめ|ひょうじゅん|ゆきもよい
5	紅鶴	ふらみんご	驟雨|村雨|氷筍|雪催い|凍雨	しゅうう|むらさめ|ひょうじゅん|ゆきもよい|とうう
5	大蜥蜴	おおとかげ	蠼螋|蚕豆|豌豆|海蘿|海松貝	はさみむし|そらまめ|えんどう|ふのり|みるがい
5	蠼螋	はさみむし	蚕豆|豌豆|海蘿|海松貝|金鍔	そらまめ|えんどう|ふのり|みるがい|きんつば
5	蚕豆	そらまめ	豌豆|海蘿|海松貝|金鍔|求肥	えんどう|ふのり|みるがい|きんつば|ぎゅうひ
5	豌豆	えんどう	海蘿|海松貝|金鍔|求肥|雁擬	ふのり|みるがい|きんつば|ぎゅうひ|がんもどき
5	海蘿	ふのり	海松貝|金鍔|求肥|雁擬|麺麭	みるがい|きんつば|ぎゅうひ|がんもどき|ぱん
5	海松貝	みるがい	金鍔|求肥|雁擬|麺麭|乾酪	きんつば|ぎゅうひ|がんもどき|ぱん|ちーず
5	金鍔	きんつば	求肥|雁擬|麺麭|乾酪|珈琲	ぎゅうひ|がんもどき|ぱん|ちーず|こーひー
5	求肥	ぎゅうひ	雁擬|麺麭|乾酪|珈琲|麦酒	がんもどき|ぱん|ちーず|こーひー|びーる
5	雁擬	がんもどき	麺麭|乾酪|珈琲|麦酒|葡萄酒	ぱん|ちーず|こーひー|びーる|わいん
5	麺麭	ぱん	乾酪|珈琲|麦酒|葡萄酒|莫大小	ちーず|こーひー|びーる|わいん|めりやす
5	乾酪	ちーず	珈琲|麦酒|葡萄酒|莫大小|天鵞絨	こーひー|びーる|わいん|めりやす|びろーど
5	珈琲	こーひー	麦酒|葡萄酒|莫大小|天鵞絨|羅紗	びーる|わいん|めりやす|びろーど|らしゃ
5	麦酒	びーる	葡萄酒|莫大小|天鵞絨|羅紗|作務衣	わいん|めりやす|びろーど|らしゃ|さむえ
5	葡萄酒	わいん	莫大小|天鵞絨|羅紗|作務衣|股引	めりやす|びろーど|らしゃ|さむえ|ももひき
5	莫大小	めりやす	天鵞絨|羅紗|作務衣|股引|護謨	びろーど|らしゃ|さむえ|ももひき|ごむ
5	天鵞絨	びろーど	羅紗|作務衣|股引|護謨|大蜥蜴	らしゃ|さむえ|ももひき|ごむ|おおとかげ
5	羅紗	らしゃ	作務衣|股引|護謨|大蜥蜴|蠼螋	さむえ|ももひき|ごむ|おおとかげ|はさみむし
5	作務衣	さむえ	股引|護謨|大蜥蜴|蠼螋|蚕豆	ももひき|ごむ|おおとかげ|はさみむし|そらまめ
5	股引	ももひき	護謨|大蜥蜴|蠼螋|蚕豆|豌豆	ごむ|おおとかげ|はさみむし|そらまめ|えんどう
5	護謨	ごむ	大蜥蜴|蠼螋|蚕豆|豌豆|海蘿	おおとかげ|はさみむし|そらまめ|えんどう|ふのり
5	阿諛	あゆ	讒言|呵責|鞭撻|恫喝|喝破	ざんげん|かしゃく|べんたつ|どうかつ|かっぱ
5	讒言	ざんげん	呵責|鞭撻|恫喝|喝破|罵詈	かしゃく|べんたつ|どうかつ|かっぱ|ばり
5	呵責	かしゃく	鞭撻|恫喝|喝破|罵詈|誹謗	べんたつ|どうかつ|かっぱ|ばり|ひぼう
5	鞭撻	べんたつ	恫喝|喝破|罵詈|誹謗|諷刺	どうかつ|かっぱ|ばり|ひぼう|ふうし
5	恫喝	どうかつ	喝破|罵詈|誹謗|諷刺|諫止	かっぱ|ばり|ひぼう|ふうし|かんし
5	喝破	かっぱ	罵詈|誹謗|諷刺|諫止|怨嗟	ばり|ひぼう|ふうし|かんし|えんさ
5	罵詈	ばり	誹謗|諷刺|諫止|怨嗟|欣喜	ひぼう|ふうし|かんし|えんさ|きんき
5	誹謗	ひぼう	諷刺|諫止|怨嗟|欣喜|快哉	ふうし|かんし|えんさ|きんき|かいさい
5	諷刺	ふうし	諫止|怨嗟|欣喜|快哉|哄笑	かんし|えんさ|きんき|かいさい|こうしょう
5	諫止	かんし	怨嗟|欣喜|快哉|哄笑|涕泣	えんさ|きんき|かいさい|こうしょう|ていきゅう
5	怨嗟	えんさ	欣喜|快哉|哄笑|涕泣|嗚咽	きんき|かいさい|こうしょう|ていきゅう|おえつ
5	欣喜	きんき	快哉|哄笑|涕泣|嗚咽|咆哮	かいさい|こうしょう|ていきゅう|おえつ|ほうこう
5	快哉	かいさい	哄笑|涕泣|嗚咽|咆哮|讒謗	こうしょう|ていきゅう|おえつ|ほうこう|ざんぼう
5	哄笑	こうしょう	涕泣|嗚咽|咆哮|讒謗|謗議	ていきゅう|おえつ|ほうこう|ざんぼう|ぼうぎ
5	涕泣	ていきゅう	嗚咽|咆哮|讒謗|謗議|叱咤	おえつ|ほうこう|ざんぼう|ぼうぎ|しった
5	嗚咽	おえつ	咆哮|讒謗|謗議|叱咤|阿諛	ほうこう|ざんぼう|ぼうぎ|しった|あゆ
5	咆哮	ほうこう	讒謗|謗議|叱咤|阿諛|讒言	ざんぼう|ぼうぎ|しった|あゆ|ざんげん
5	讒謗	ざんぼう	謗議|叱咤|阿諛|讒言|呵責	ぼうぎ|しった|あゆ|ざんげん|かしゃく
5	謗議	ぼうぎ	叱咤|阿諛|讒言|呵責|鞭撻	しった|あゆ|ざんげん|かしゃく|べんたつ
5	叱咤	しった	阿諛|讒言|呵責|鞭撻|恫喝	あゆ|ざんげん|かしゃく|べんたつ|どうかつ
5	三和土	たたき	垂木|破風|入母屋|切妻|勾欄	たるき|はふ|いりもや|きりづま|こうらん
5	垂木	たるき	破風|入母屋|切妻|勾欄|木舞	はふ|いりもや|きりづま|こうらん|こまい
5	破風	はふ	入母屋|切妻|勾欄|木舞|鏝絵	いりもや|きりづま|こうらん|こまい|こてえ
5	入母屋	いりもや	切妻|勾欄|木舞|鏝絵|檜皮葺	きりづま|こうらん|こまい|こてえ|ひわだぶき
5	切妻	きりづま	勾欄|木舞|鏝絵|檜皮葺|杮葺	こうらん|こまい|こてえ|ひわだぶき|こけらぶき
5	勾欄	こうらん	木舞|鏝絵|檜皮葺|杮葺|格天井	こまい|こてえ|ひわだぶき|こけらぶき|ごうてんじょう
5	木舞	こまい	鏝絵|檜皮葺|杮葺|格天井|竿縁	こてえ|ひわだぶき|こけらぶき|ごうてんじょう|さおぶち
5	鏝絵	こてえ	檜皮葺|杮葺|格天井|竿縁|裳着	ひわだぶき|こけらぶき|ごうてんじょう|さおぶち|もぎ
5	檜皮葺	ひわだぶき	杮葺|格天井|竿縁|裳着|半臂	こけらぶき|ごうてんじょう|さおぶち|もぎ|はんぴ
5	杮葺	こけらぶき	格天井|竿縁|裳着|半臂|浅沓	ごうてんじょう|さおぶち|もぎ|はんぴ|あさぐつ
5	格天井	ごうてんじょう	竿縁|裳着|半臂|浅沓|白拍子	さおぶち|もぎ|はんぴ|あさぐつ|しらびょうし
5	竿縁	さおぶち	裳着|半臂|浅沓|白拍子|水干	もぎ|はんぴ|あさぐつ|しらびょうし|すいかん
5	裳着	もぎ	半臂|浅沓|白拍子|水干|衣冠	はんぴ|あさぐつ|しらびょうし|すいかん|いかん
5	半臂	はんぴ	浅沓|白拍子|水干|衣冠|束帯	あさぐつ|しらびょうし|すいかん|いかん|そくたい
5	浅沓	あさぐつ	白拍子|水干|衣冠|束帯|臑当	しらびょうし|すいかん|いかん|そくたい|すねあて
5	白拍子	しらびょうし	水干|衣冠|束帯|臑当|三和土	すいかん|いかん|そくたい|すねあて|たたき
5	水干	すいかん	衣冠|束帯|臑当|三和土|垂木	いかん|そくたい|すねあて|たたき|たるき
5	衣冠	いかん	束帯|臑当|三和土|垂木|破風	そくたい|すねあて|たたき|たるき|はふ
5	束帯	そくたい	臑当|三和土|垂木|破風|入母屋	すねあて|たたき|たるき|はふ|いりもや
5	臑当	すねあて	三和土|垂木|破風|入母屋|切妻	たたき|たるき|はふ|いりもや|きりづま
5	坩堝	るつぼ	鑢|鏨|鏃|錣|鎬	やすり|たがね|やじり|しころ|しのぎ
5	鑢	やすり	鏨|鏃|錣|鎬|切先	たがね|やじり|しころ|しのぎ|きっさき
5	鏨	たがね	鏃|錣|鎬|切先|脇差	やじり|しころ|しのぎ|きっさき|わきざし
5	鏃	やじり	錣|鎬|切先|脇差|鉋屑	しころ|しのぎ|きっさき|わきざし|かんなくず
5	錣	しころ	鎬|切先|脇差|鉋屑|金床	しのぎ|きっさき|わきざし|かんなくず|かなとこ
5	鎬	しのぎ	切先|脇差|鉋屑|金床|雁首	きっさき|わきざし|かんなくず|かなとこ|がんくび
5	切先	きっさき	脇差|鉋屑|金床|雁首|煙管	わきざし|かんなくず|かなとこ|がんくび|きせる
5	脇差	わきざし	鉋屑|金床|雁首|煙管|印籠	かんなくず|かなとこ|がんくび|きせる|いんろう
5	鉋屑	かんなくず	金床|雁首|煙管|印籠|根付	かなとこ|がんくび|きせる|いんろう|ねつけ
5	金床	かなとこ	雁首|煙管|印籠|根付|雪隠	がんくび|きせる|いんろう|ねつけ|せっちん
5	雁首	がんくび	煙管|印籠|根付|雪隠|甑	きせる|いんろう|ねつけ|せっちん|こしき
5	煙管	きせる	印籠|根付|雪隠|甑|釣瓶	いんろう|ねつけ|せっちん|こしき|つるべ
5	印籠	いんろう	根付|雪隠|甑|釣瓶|蒸籠	ねつけ|せっちん|こしき|つるべ|せいろ
5	根付	ねつけ	雪隠|甑|釣瓶|蒸籠|櫛笥	せっちん|こしき|つるべ|せいろ|くしげ
5	雪隠	せっちん	甑|釣瓶|蒸籠|櫛笥|硯箱	こしき|つるべ|せいろ|くしげ|すずりばこ
5	甑	こしき	釣瓶|蒸籠|櫛笥|硯箱|坩堝	つるべ|せいろ|くしげ|すずりばこ|るつぼ
5	釣瓶	つるべ	蒸籠|櫛笥|硯箱|坩堝|鑢	せいろ|くしげ|すずりばこ|るつぼ|やすり
5	蒸籠	せいろ	櫛笥|硯箱|坩堝|鑢|鏨	くしげ|すずりばこ|るつぼ|やすり|たがね
5	櫛笥	くしげ	硯箱|坩堝|鑢|鏨|鏃	すずりばこ|るつぼ|やすり|たがね|やじり
5	硯箱	すずりばこ	坩堝|鑢|鏨|鏃|錣	るつぼ|やすり|たがね|やじり|しころ
